,Unnamed: 0,id,producer,title,tracks,type,associated_labels,name,bit_rate,composer,duration,genre_top,genres,genres_all,license,number,tags.2,title.1
17476,1973,21337.0,,Dreamland,13.0,Album,,TRG Banks,320000.0,,367.0,Instrumental,"[18, 107, 1235]","[107, 18, 1235]",CC0 1.0 Universal,6.0,[],Goodbye Machineryhead
17552,1974,21337.0,,Dreamland,13.0,Album,,TRG Banks,320000.0,,1089.0,Instrumental,"[18, 107, 1235]","[107, 18, 1235]",CC0 1.0 Universal,7.0,[],The silver bus
17572,1975,21337.0,,Dreamland,13.0,Album,,TRG Banks,320000.0,,134.0,Instrumental,"[18, 107, 1235]","[107, 18, 1235]",CC0 1.0 Universal,8.0,[],Swanhead
17639,1976,21337.0,,Dreamland,13.0,Album,,TRG Banks,320000.0,,407.0,Instrumental,"[18, 107, 1235]","[107, 18, 1235]",CC0 1.0 Universal,9.0,[],Lost in Russia
17697,1977,21337.0,,Dreamland,13.0,Album,,TRG Banks,320000.0,,342.0,Instrumental,"[18, 107, 1235]","[107, 18, 1235]",CC0 1.0 Universal,10.0,[],Father Green
17729,1978,21337.0,,Dreamland,13.0,Album,,TRG Banks,320000.0,,171.0,Instrumental,"[18, 107, 1235]","[107, 18, 1235]",CC0 1.0 Universal,11.0,[],Kevin come back
17801,1979,21337.0,,Dreamland,13.0,Album,,TRG Banks,320000.0,,270.0,Instrumental,"[18, 107, 1235]","[107, 18, 1235]",CC0 1.0 Universal,12.0,[],Great Aunt Henrietta
17972,1980,21759.0,,It's time for adventure ! vol 2,15.0,,,Komiku,320000.0,,206.0,,"[17, 18, 38]","[17, 18, 1235, 38]",CC0 1.0 Universal,1.0,"['free to use', 'soundtrack', 'royalty free', 'ambiant', 'videogame', 'free music', 'role play', 'video game', 'folk', 'role playing game']",Balance
17973,1981,21759.0,,It's time for adventure ! vol 2,15.0,,,Komiku,320000.0,,187.0,,"[17, 18, 38]","[17, 18, 1235, 38]",CC0 1.0 Universal,2.0,"['free to use', 'soundtrack', 'royalty free', 'ambiant', 'videogame', 'free music', 'role play', 'video game', 'folk', 'role playing game']",Chill Out Theme
17974,1982,21759.0,,It's time for adventure ! vol 2,15.0,,,Komiku,320000.0,,165.0,,"[17, 18, 38]","[17, 18, 1235, 38]",CC0 1.0 Universal,3.0,"['free to use', 'soundtrack', 'royalty free', 'ambiant', 'videogame', 'free music', 'role play', 'video game', 'folk', 'role playing game']",Battle Theme
17975,1983,21759.0,,It's time for adventure ! vol 2,15.0,,,Komiku,320000.0,,182.0,,"[17, 18, 38]","[17, 18, 1235, 38]",CC0 1.0 Universal,4.0,"['free to use', 'soundtrack', 'royalty free', 'ambiant', 'videogame', 'free music', 'role play', 'video game', 'folk', 'role playing game']",Time
17976,1984,21759.0,,It's time for adventure ! vol 2,15.0,,,Komiku,320000.0,,114.0,,"[17, 18, 38]","[17, 18, 1235, 38]",CC0 1.0 Universal,5.0,"['free to use', 'soundtrack', 'royalty free', 'ambiant', 'videogame', 'free music', 'role play', 'video game', 'folk', 'role playing game']",Down the river
17977,1985,21759.0,,It's time for adventure ! vol 2,15.0,,,Komiku,320000.0,,97.0,,"[17, 18, 38]","[17, 18, 1235, 38]",CC0 1.0 Universal,6.0,"['free to use', 'soundtrack', 'royalty free', 'ambiant', 'videogame', 'free music', 'role play', 'video game', 'folk', 'role playing game']",Filthy
17978,1986,21759.0,,It's time for adventure ! vol 2,15.0,,,Komiku,320000.0,,210.0,,"[17, 18, 38]","[17, 18, 1235, 38]",CC0 1.0 Universal,7.0,"['free to use', 'soundtrack', 'royalty free', 'ambiant', 'videogame', 'free music', 'role play', 'video game', 'folk', 'role playing game']",Frozen Jungle
17979,1987,21759.0,,It's time for adventure ! vol 2,15.0,,,Komiku,320000.0,,171.0,,"[17, 18, 38]","[17, 18, 1235, 38]",CC0 1.0 Universal,8.0,"['free to use', 'soundtrack', 'royalty free', 'ambiant', 'videogame', 'free music', 'role play', 'video game', 'folk', 'role playing game']",Dreaming of you
17980,1988,21759.0,,It's time for adventure ! vol 2,15.0,,,Komiku,320000.0,,178.0,,"[17, 18, 38]","[17, 18, 1235, 38]",CC0 1.0 Universal,9.0,"['free to use', 'soundtrack', 'royalty free', 'ambiant', 'videogame', 'free music', 'role play', 'video game', 'folk', 'role playing game']",This one is tough
17981,1989,21759.0,,It's time for adventure ! vol 2,15.0,,,Komiku,320000.0,,211.0,,"[17, 18, 38]","[17, 18, 1235, 38]",CC0 1.0 Universal,10.0,"['free to use', 'soundtrack', 'royalty free', 'ambiant', 'videogame', 'free music', 'role play', 'video game', 'folk', 'role playing game']",Something to save
17982,1990,21759.0,,It's time for adventure ! vol 2,15.0,,,Komiku,320000.0,,213.0,,"[17, 18, 38]","[17, 18, 1235, 38]",CC0 1.0 Universal,11.0,"['free to use', 'soundtrack', 'royalty free', 'ambiant', 'videogame', 'free music', 'role play', 'video game', 'folk', 'role playing game']",Remember this shadow
17983,1991,21759.0,,It's time for adventure ! vol 2,15.0,,,Komiku,320000.0,,201.0,,"[17, 18, 38]","[17, 18, 1235, 38]",CC0 1.0 Universal,12.0,"['free to use', 'soundtrack', 'royalty free', 'ambiant', 'videogame', 'free music', 'role play', 'video game', 'folk', 'role playing game']",Tension
17984,1992,21759.0,,It's time for adventure ! vol 2,15.0,,,Komiku,320000.0,,187.0,,"[17, 18, 38]","[17, 18, 1235, 38]",CC0 1.0 Universal,13.0,"['free to use', 'soundtrack', 'royalty free', 'ambiant', 'videogame', 'free music', 'role play', 'video game', 'folk', 'role playing game']","Fight, run, breath deeply"
17985,1993,21759.0,,It's time for adventure ! vol 2,15.0,,,Komiku,320000.0,,191.0,,"[17, 18, 38]","[17, 18, 1235, 38]",CC0 1.0 Universal,14.0,"['free to use', 'soundtrack', 'royalty free', 'ambiant', 'videogame', 'free music', 'role play', 'video game', 'folk', 'role playing game']",Sad walk with sad melodica
17986,1994,21759.0,,It's time for adventure ! vol 2,15.0,,,Komiku,320000.0,,235.0,,"[17, 18, 38]","[17, 18, 1235, 38]",CC0 1.0 Universal,15.0,"['free to use', 'soundtrack', 'royalty free', 'ambiant', 'videogame', 'free music', 'role play', 'video game', 'folk', 'role playing game']",Victory
18023,1995,21783.0,,Sky,8.0,,,Monplaisir,320000.0,,428.0,,"[12, 32, 38]","[32, 12, 38]",CC0 1.0 Universal,1.0,"['creative commons', 'experimental', 'one long track album', 'death', 'folk', 'music for video', 'rock', 'ritual music', 'free to use', 'noise', 'royalty free music']",Sky 1 : Leaving Sky Valley
18024,1996,21783.0,,Sky,8.0,,,Monplaisir,320000.0,,243.0,,"[12, 32, 38]","[32, 12, 38]",CC0 1.0 Universal,2.0,"['creative commons', 'experimental', 'one long track album', 'death', 'folk', 'music for video', 'rock', 'ritual music', 'free to use', 'noise', 'royalty free music']",Sky 2 : Hell Batucada Dive Bomb
18025,1997,21783.0,,Sky,8.0,,,Monplaisir,320000.0,,276.0,,"[12, 32, 38]","[32, 12, 38]",CC0 1.0 Universal,3.0,"['creative commons', 'experimental', 'one long track album', 'death', 'folk', 'music for video', 'rock', 'ritual music', 'free to use', 'noise', 'royalty free music']",Sky 3 : The Choc
18026,1998,21783.0,,Sky,8.0,,,Monplaisir,320000.0,,475.0,,"[12, 32, 38]","[32, 12, 38]",CC0 1.0 Universal,4.0,"['creative commons', 'experimental', 'one long track album', 'death', 'folk', 'music for video', 'rock', 'ritual music', 'free to use', 'noise', 'royalty free music']",Sky 4 : Storm Of Idea But Can't Find The Self
18027,1999,21783.0,,Sky,8.0,,,Monplaisir,320000.0,,178.0,,"[12, 32, 38]","[32, 12, 38]",CC0 1.0 Universal,5.0,"['creative commons', 'experimental', 'one long track album', 'death', 'folk', 'music for video', 'rock', 'ritual music', 'free to use', 'noise', 'royalty free music']","Sky 5 : The Rise, The Walk, The Hope"
18028,2000,21783.0,,Sky,8.0,,,Monplaisir,320000.0,,261.0,,"[12, 32, 38]","[32, 12, 38]",CC0 1.0 Universal,6.0,"['creative commons', 'experimental', 'one long track album', 'death', 'folk', 'music for video', 'rock', 'ritual music', 'free to use', 'noise', 'royalty free music']",Sky 6 : But No
18029,2001,21783.0,,Sky,8.0,,,Monplaisir,320000.0,,215.0,,"[12, 32, 38]","[32, 12, 38]",CC0 1.0 Universal,7.0,"['creative commons', 'experimental', 'one long track album', 'death', 'folk', 'music for video', 'rock', 'ritual music', 'free to use', 'noise', 'royalty free music']",Sky 7 : Debauched Dance With The Self
18030,2002,21783.0,,Sky,8.0,,,Monplaisir,320000.0,,326.0,,"[12, 32, 38]","[32, 12, 38]",CC0 1.0 Universal,8.0,"['creative commons', 'experimental', 'one long track album', 'death', 'folk', 'music for video', 'rock', 'ritual music', 'free to use', 'noise', 'royalty free music']",Sky 8 : Notice That The Absence Of You Is Here
18043,2003,21787.0,,A Human Work,20.0,Album,,Nihilore,320000.0,,254.0,Electronic,"[15, 236, 495]","[495, 236, 15]",Creative Commons Attribution,1.0,[],Absolute Terror
18044,2004,21787.0,,A Human Work,20.0,Album,,Nihilore,320000.0,,250.0,Electronic,"[15, 236, 495]","[495, 236, 15]",Creative Commons Attribution,3.0,[],Jodie Foster
18045,2005,21787.0,,A Human Work,20.0,Album,,Nihilore,320000.0,,306.0,Electronic,"[15, 236, 495]","[495, 236, 15]",Creative Commons Attribution,7.0,[],Shapes Within the Jade
18046,2006,21787.0,,A Human Work,20.0,Album,,Nihilore,320000.0,,137.0,Electronic,"[15, 236, 495]","[495, 236, 15]",Creative Commons Attribution,9.0,[],Clay Heart
18047,2007,21787.0,,A Human Work,20.0,Album,,Nihilore,320000.0,,305.0,Electronic,"[15, 236, 495]","[495, 236, 15]",Creative Commons Attribution,10.0,[],ápeiros
18048,2008,21787.0,,A Human Work,20.0,Album,,Nihilore,320000.0,,292.0,Electronic,"[15, 236, 495]","[495, 236, 15]",Creative Commons Attribution,11.0,[],Sturgeon's Law
18049,2009,21787.0,,A Human Work,20.0,Album,,Nihilore,320000.0,,265.0,Electronic,"[15, 236, 495]","[495, 236, 15]",Creative Commons Attribution,12.0,[],Facticity
18050,2010,21787.0,,A Human Work,20.0,Album,,Nihilore,320000.0,,234.0,Electronic,"[15, 236, 495]","[495, 236, 15]",Creative Commons Attribution,2.0,[],Girl in the Moon
18051,2011,21787.0,,A Human Work,20.0,Album,,Nihilore,320000.0,,334.0,Electronic,"[15, 236, 495]","[495, 236, 15]",Creative Commons Attribution,4.0,[],The Cage
18052,2012,21787.0,,A Human Work,20.0,Album,,Nihilore,320000.0,,240.0,Electronic,"[15, 236, 495]","[495, 236, 15]",Creative Commons Attribution,5.0,[],Throne of the Soul
18053,2013,21787.0,,A Human Work,20.0,Album,,Nihilore,320000.0,,312.0,Electronic,"[15, 236, 495]","[495, 236, 15]",Creative Commons Attribution,8.0,[],Samsara
18058,2014,21791.0,,Nous avons vu le Diable,9.0,,,cuicuitte (feat renoncule) / comme ça,320000.0,,496.0,,"[17, 18, 38]","[17, 18, 1235, 38]",CC0 1.0 Universal,1.0,"['folk', 'free music', 'banjo', 'noise', 'art brut', 'video game', 'royalty free music', 'classical guitar', 'ambiant', 'brutfolk', 'music for video', 'prepared bass', 'harsh noise', 'classical']",Il a du sable dans les yeux
18059,2015,21791.0,,Nous avons vu le Diable,9.0,,,cuicuitte (feat renoncule) / comme ça,320000.0,,380.0,,"[17, 18, 38]","[17, 18, 1235, 38]",CC0 1.0 Universal,2.0,"['folk', 'free music', 'banjo', 'noise', 'art brut', 'video game', 'royalty free music', 'classical guitar', 'ambiant', 'brutfolk', 'music for video', 'prepared bass', 'harsh noise', 'classical']",La salle mal éclairée
18060,2016,21791.0,,Nous avons vu le Diable,9.0,,,cuicuitte (feat renoncule) / comme ça,320000.0,,188.0,,"[17, 18, 38]","[17, 18, 1235, 38]",CC0 1.0 Universal,3.0,"['folk', 'free music', 'banjo', 'noise', 'art brut', 'video game', 'royalty free music', 'classical guitar', 'ambiant', 'brutfolk', 'music for video', 'prepared bass', 'harsh noise', 'classical']",Poissons grêlons
18061,2017,21791.0,,Nous avons vu le Diable,9.0,,,cuicuitte (feat renoncule) / comme ça,320000.0,,736.0,,"[17, 18, 38]","[17, 18, 1235, 38]",CC0 1.0 Universal,4.0,"['folk', 'free music', 'banjo', 'noise', 'art brut', 'video game', 'royalty free music', 'classical guitar', 'ambiant', 'brutfolk', 'music for video', 'prepared bass', 'harsh noise', 'classical']",La chambre blanche
18062,2018,21791.0,,Nous avons vu le Diable,9.0,,,cuicuitte (feat renoncule) / comme ça,320000.0,,291.0,,"[17, 18, 38]","[17, 18, 1235, 38]",CC0 1.0 Universal,5.0,"['folk', 'free music', 'banjo', 'noise', 'art brut', 'video game', 'royalty free music', 'classical guitar', 'ambiant', 'brutfolk', 'music for video', 'prepared bass', 'harsh noise', 'classical']",Viville à l'horizon
18063,2019,21791.0,,Nous avons vu le Diable,9.0,,,cuicuitte (feat renoncule) / comme ça,320000.0,,323.0,,"[17, 18, 38]","[17, 18, 1235, 38]",CC0 1.0 Universal,6.0,"['folk', 'free music', 'banjo', 'noise', 'art brut', 'video game', 'royalty free music', 'classical guitar', 'ambiant', 'brutfolk', 'music for video', 'prepared bass', 'harsh noise', 'classical']",Le vent et l’aveugle
18064,2020,21791.0,,Nous avons vu le Diable,9.0,,,cuicuitte (feat renoncule) / comme ça,320000.0,,498.0,,"[17, 18, 38]","[17, 18, 1235, 38]",CC0 1.0 Universal,7.0,"['folk', 'free music', 'banjo', 'noise', 'art brut', 'video game', 'royalty free music', 'classical guitar', 'ambiant', 'brutfolk', 'music for video', 'prepared bass', 'harsh noise', 'classical']",Des animaux grignotent
18065,2021,21791.0,,Nous avons vu le Diable,9.0,,,cuicuitte (feat renoncule) / comme ça,320000.0,,572.0,,"[17, 18, 38]","[17, 18, 1235, 38]",CC0 1.0 Universal,8.0,"['folk', 'free music', 'banjo', 'noise', 'art brut', 'video game', 'royalty free music', 'classical guitar', 'ambiant', 'brutfolk', 'music for video', 'prepared bass', 'harsh noise', 'classical']",Sa rumeur remontait l’escalier
18066,2022,21791.0,,Nous avons vu le Diable,9.0,,,cuicuitte (feat renoncule) / comme ça,320000.0,,309.0,,"[17, 18, 38]","[17, 18, 1235, 38]",CC0 1.0 Universal,9.0,"['folk', 'free music', 'banjo', 'noise', 'art brut', 'video game', 'royalty free music', 'classical guitar', 'ambiant', 'brutfolk', 'music for video', 'prepared bass', 'harsh noise', 'classical']",Ne laissons rien traîner ni limes ni ficelles
18107,2023,21422.0,,Making Waves,5.0,Album,,Greg Atkinson,320000.0,,179.0,,[],[],Creative Commons Attribution,1.0,[],Making Waves
18554,2024,22106.0,,On ne court plus,16.0,,,Monplaisir,320000.0,,169.0,,"[12, 32, 38]","[32, 12, 38]",CC0 1.0 Universal,1.0,"['noise', 'experimental', 'music for video', 'improvisation', 'free music', 'rock', 'video game', 'royalty free music']",Ne pas courir
18555,2025,22106.0,,On ne court plus,16.0,,,Monplaisir,320000.0,,238.0,,"[12, 32, 38]","[32, 12, 38]",CC0 1.0 Universal,2.0,"['noise', 'experimental', 'music for video', 'improvisation', 'free music', 'rock', 'video game', 'royalty free music']",Je ne suis rien
18556,2026,22106.0,,On ne court plus,16.0,,,Monplaisir,320000.0,,40.0,,"[12, 32, 38]","[32, 12, 38]",CC0 1.0 Universal,3.0,"['noise', 'experimental', 'music for video', 'improvisation', 'free music', 'rock', 'video game', 'royalty free music']",Sans toi
18557,2027,22106.0,,On ne court plus,16.0,,,Monplaisir,320000.0,,117.0,,"[12, 32, 38]","[32, 12, 38]",CC0 1.0 Universal,4.0,"['noise', 'experimental', 'music for video', 'improvisation', 'free music', 'rock', 'video game', 'royalty free music']",Tu n'as pas de non
18558,2028,22106.0,,On ne court plus,16.0,,,Monplaisir,320000.0,,240.0,,"[12, 32, 38]","[32, 12, 38]",CC0 1.0 Universal,5.0,"['noise', 'experimental', 'music for video', 'improvisation', 'free music', 'rock', 'video game', 'royalty free music']",La Bête te survivra
18559,2029,22106.0,,On ne court plus,16.0,,,Monplaisir,320000.0,,226.0,,"[12, 32, 38]","[32, 12, 38]",CC0 1.0 Universal,6.0,"['noise', 'experimental', 'music for video', 'improvisation', 'free music', 'rock', 'video game', 'royalty free music']",Chrono
18560,2030,22106.0,,On ne court plus,16.0,,,Monplaisir,320000.0,,217.0,,"[12, 32, 38]","[32, 12, 38]",CC0 1.0 Universal,7.0,"['noise', 'experimental', 'music for video', 'improvisation', 'free music', 'rock', 'video game', 'royalty free music']",Le jeu de la conversation
18561,2031,22106.0,,On ne court plus,16.0,,,Monplaisir,320000.0,,220.0,,"[12, 32, 38]","[32, 12, 38]",CC0 1.0 Universal,8.0,"['noise', 'experimental', 'music for video', 'improvisation', 'free music', 'rock', 'video game', 'royalty free music']",This is so vain
18562,2032,22106.0,,On ne court plus,16.0,,,Monplaisir,320000.0,,176.0,,"[12, 32, 38]","[32, 12, 38]",CC0 1.0 Universal,9.0,"['noise', 'experimental', 'music for video', 'improvisation', 'free music', 'rock', 'video game', 'royalty free music']",C
18563,2033,22106.0,,On ne court plus,16.0,,,Monplaisir,320000.0,,225.0,,"[12, 32, 38]","[32, 12, 38]",CC0 1.0 Universal,10.0,"['noise', 'experimental', 'music for video', 'improvisation', 'free music', 'rock', 'video game', 'royalty free music']",Strike
18564,2034,22106.0,,On ne court plus,16.0,,,Monplaisir,320000.0,,120.0,,"[12, 32, 38]","[32, 12, 38]",CC0 1.0 Universal,11.0,"['noise', 'experimental', 'music for video', 'improvisation', 'free music', 'rock', 'video game', 'royalty free music']",FUCK ME
18565,2035,22106.0,,On ne court plus,16.0,,,Monplaisir,320000.0,,208.0,,"[12, 32, 38]","[32, 12, 38]",CC0 1.0 Universal,12.0,"['noise', 'experimental', 'music for video', 'improvisation', 'free music', 'rock', 'video game', 'royalty free music']",Forbidden VHS
18566,2036,22106.0,,On ne court plus,16.0,,,Monplaisir,320000.0,,285.0,,"[12, 32, 38]","[32, 12, 38]",CC0 1.0 Universal,13.0,"['noise', 'experimental', 'music for video', 'improvisation', 'free music', 'rock', 'video game', 'royalty free music']",Love you like
18567,2037,22106.0,,On ne court plus,16.0,,,Monplaisir,320000.0,,160.0,,"[12, 32, 38]","[32, 12, 38]",CC0 1.0 Universal,14.0,"['noise', 'experimental', 'music for video', 'improvisation', 'free music', 'rock', 'video game', 'royalty free music']",Walk
18568,2038,22106.0,,On ne court plus,16.0,,,Monplaisir,320000.0,,205.0,,"[12, 32, 38]","[32, 12, 38]",CC0 1.0 Universal,15.0,"['noise', 'experimental', 'music for video', 'improvisation', 'free music', 'rock', 'video game', 'royalty free music']",Call from outerearth
18569,2039,22106.0,,On ne court plus,16.0,,,Monplaisir,320000.0,,396.0,,"[12, 32, 38]","[32, 12, 38]",CC0 1.0 Universal,16.0,"['noise', 'experimental', 'music for video', 'improvisation', 'free music', 'rock', 'video game', 'royalty free music']",To dream a super market
18748,2040,22210.0,,Lack of Feedback,12.0,,,Monplaisir,320000.0,,258.0,,"[32, 38, 359]","[32, 12, 38, 359]",CC0 1.0 Universal,1.0,"['royalty free music', 'free music', 'video game', 'noise', 'music for video', 'shoegaze', 'experimental', 'rock', 'voice', 'vapor', 'folk', 'guitar']",Bonsoir
18749,2041,22210.0,,Lack of Feedback,12.0,,,Monplaisir,320000.0,,290.0,,"[32, 38, 359]","[32, 12, 38, 359]",CC0 1.0 Universal,2.0,"['royalty free music', 'free music', 'video game', 'noise', 'music for video', 'shoegaze', 'experimental', 'rock', 'voice', 'vapor', 'folk', 'guitar']",Bloqué par le cadre
18750,2042,22210.0,,Lack of Feedback,12.0,,,Monplaisir,320000.0,,148.0,,"[32, 38, 359]","[32, 12, 38, 359]",CC0 1.0 Universal,3.0,"['royalty free music', 'free music', 'video game', 'noise', 'music for video', 'shoegaze', 'experimental', 'rock', 'voice', 'vapor', 'folk', 'guitar']",J'ai mangé mon visage
18751,2043,22210.0,,Lack of Feedback,12.0,,,Monplaisir,320000.0,,366.0,,"[32, 38, 359]","[32, 12, 38, 359]",CC0 1.0 Universal,4.0,"['royalty free music', 'free music', 'video game', 'noise', 'music for video', 'shoegaze', 'experimental', 'rock', 'voice', 'vapor', 'folk', 'guitar']",Etincelle
18752,2044,22210.0,,Lack of Feedback,12.0,,,Monplaisir,320000.0,,320.0,,"[32, 38, 359]","[32, 12, 38, 359]",CC0 1.0 Universal,6.0,"['royalty free music', 'free music', 'video game', 'noise', 'music for video', 'shoegaze', 'experimental', 'rock', 'voice', 'vapor', 'folk', 'guitar']",Toi + Moi + Plat du jour et dessert
18753,2045,22210.0,,Lack of Feedback,12.0,,,Monplaisir,320000.0,,166.0,,"[32, 38, 359]","[32, 12, 38, 359]",CC0 1.0 Universal,7.0,"['royalty free music', 'free music', 'video game', 'noise', 'music for video', 'shoegaze', 'experimental', 'rock', 'voice', 'vapor', 'folk', 'guitar']",Des câbles au plafond
18754,2046,22210.0,,Lack of Feedback,12.0,,,Monplaisir,320000.0,,305.0,,"[32, 38, 359]","[32, 12, 38, 359]",CC0 1.0 Universal,8.0,"['royalty free music', 'free music', 'video game', 'noise', 'music for video', 'shoegaze', 'experimental', 'rock', 'voice', 'vapor', 'folk', 'guitar']",Hors du cadre
18755,2047,22210.0,,Lack of Feedback,12.0,,,Monplaisir,320000.0,,156.0,,"[32, 38, 359]","[32, 12, 38, 359]",CC0 1.0 Universal,9.0,"['royalty free music', 'free music', 'video game', 'noise', 'music for video', 'shoegaze', 'experimental', 'rock', 'voice', 'vapor', 'folk', 'guitar']",Un message pour toi
18756,2048,22210.0,,Lack of Feedback,12.0,,,Monplaisir,320000.0,,399.0,,"[32, 38, 359]","[32, 12, 38, 359]",CC0 1.0 Universal,10.0,"['royalty free music', 'free music', 'video game', 'noise', 'music for video', 'shoegaze', 'experimental', 'rock', 'voice', 'vapor', 'folk', 'guitar']",Plongée dans l'eau gelée
18757,2049,22210.0,,Lack of Feedback,12.0,,,Monplaisir,320000.0,,205.0,,"[32, 38, 359]","[32, 12, 38, 359]",CC0 1.0 Universal,11.0,"['royalty free music', 'free music', 'video game', 'noise', 'music for video', 'shoegaze', 'experimental', 'rock', 'voice', 'vapor', 'folk', 'guitar']","J'ai dormi, rêvé peut-être ?"
18758,2050,22210.0,,Lack of Feedback,12.0,,,Monplaisir,320000.0,,48.0,,"[32, 38, 359]","[32, 12, 38, 359]",CC0 1.0 Universal,5.0,"['royalty free music', 'free music', 'video game', 'noise', 'music for video', 'shoegaze', 'experimental', 'rock', 'voice', 'vapor', 'folk', 'guitar']",Clipping is magic
19082,2051,22520.0,,Petite Nature Vivante,23.0,,,BG du 72,320000.0,,61.0,,"[32, 76, 77, 362]","[32, 2, 38, 10, 362, 76, 77]",CC0 1.0 Universal,3.0,[],Glace à l'eau
19083,2052,22520.0,,Petite Nature Vivante,23.0,,,BG du 72,320000.0,,52.0,,"[32, 76, 77, 362]","[32, 2, 38, 10, 362, 76, 77]",CC0 1.0 Universal,4.0,[],Lâche
19084,2053,22520.0,,Petite Nature Vivante,23.0,,,BG du 72,320000.0,,127.0,,"[32, 76, 77, 362]","[32, 2, 38, 10, 362, 76, 77]",CC0 1.0 Universal,5.0,[],Frapper
19085,2054,22520.0,,Petite Nature Vivante,23.0,,,BG du 72,320000.0,,46.0,,"[32, 76, 77, 362]","[32, 2, 38, 10, 362, 76, 77]",CC0 1.0 Universal,6.0,[],Mascu
19086,2055,22520.0,,Petite Nature Vivante,23.0,,,BG du 72,320000.0,,53.0,,"[32, 76, 77, 362]","[32, 2, 38, 10, 362, 76, 77]",CC0 1.0 Universal,7.0,[],Je vous ai menti
19087,2056,22520.0,,Petite Nature Vivante,23.0,,,BG du 72,320000.0,,121.0,,"[32, 76, 77, 362]","[32, 2, 38, 10, 362, 76, 77]",CC0 1.0 Universal,8.0,[],Ne m'excuse pas
19088,2057,22520.0,,Petite Nature Vivante,23.0,,,BG du 72,320000.0,,120.0,,"[32, 76, 77, 362]","[32, 2, 38, 10, 362, 76, 77]",CC0 1.0 Universal,2.0,[],Vous êtes belleaux
19089,2058,22520.0,,Petite Nature Vivante,23.0,,,BG du 72,320000.0,,52.0,,"[32, 76, 77, 362]","[32, 2, 38, 10, 362, 76, 77]",CC0 1.0 Universal,1.0,[],Une heure
19100,2059,22544.0,,Baisers de Sonora,30.0,Album,,Monplaisir,320000.0,,263.0,,"[17, 18, 38]","[17, 18, 1235, 38]",CC0 1.0 Universal,4.0,"['royalty free music', 'death country', 'folk', 'music for video', 'dark americana', 'gothic country', 'soundtrack', 'psych folk', 'savage detectives']",Impala / Camaro
19101,2060,22544.0,,Baisers de Sonora,30.0,Album,,Monplaisir,320000.0,,198.0,,"[17, 18, 38]","[17, 18, 1235, 38]",CC0 1.0 Universal,7.0,"['royalty free music', 'death country', 'folk', 'music for video', 'dark americana', 'gothic country', 'soundtrack', 'psych folk', 'savage detectives']",Belano
19102,2061,22544.0,,Baisers de Sonora,30.0,Album,,Monplaisir,320000.0,,213.0,,"[17, 18, 38]","[17, 18, 1235, 38]",CC0 1.0 Universal,8.0,"['royalty free music', 'death country', 'folk', 'music for video', 'dark americana', 'gothic country', 'soundtrack', 'psych folk', 'savage detectives']",Pela Divina
19103,2062,22544.0,,Baisers de Sonora,30.0,Album,,Monplaisir,320000.0,,169.0,,"[17, 18, 38]","[17, 18, 1235, 38]",CC0 1.0 Universal,10.0,"['royalty free music', 'death country', 'folk', 'music for video', 'dark americana', 'gothic country', 'soundtrack', 'psych folk', 'savage detectives']",Maria
19104,2063,22544.0,,Baisers de Sonora,30.0,Album,,Monplaisir,320000.0,,338.0,,"[17, 18, 38]","[17, 18, 1235, 38]",CC0 1.0 Universal,2.0,"['royalty free music', 'death country', 'folk', 'music for video', 'dark americana', 'gothic country', 'soundtrack', 'psych folk', 'savage detectives']",Lima
19105,2064,22544.0,,Baisers de Sonora,30.0,Album,,Monplaisir,320000.0,,187.0,,"[17, 18, 38]","[17, 18, 1235, 38]",CC0 1.0 Universal,9.0,"['royalty free music', 'death country', 'folk', 'music for video', 'dark americana', 'gothic country', 'soundtrack', 'psych folk', 'savage detectives']",Tinajero
19106,2065,22544.0,,Baisers de Sonora,30.0,Album,,Monplaisir,320000.0,,193.0,,"[17, 18, 38]","[17, 18, 1235, 38]",CC0 1.0 Universal,11.0,"['royalty free music', 'death country', 'folk', 'music for video', 'dark americana', 'gothic country', 'soundtrack', 'psych folk', 'savage detectives']",Realismo Visceral
19107,2066,22544.0,,Baisers de Sonora,30.0,Album,,Monplaisir,320000.0,,170.0,,"[17, 18, 38]","[17, 18, 1235, 38]",CC0 1.0 Universal,12.0,"['royalty free music', 'death country', 'folk', 'music for video', 'dark americana', 'gothic country', 'soundtrack', 'psych folk', 'savage detectives']",Requena
19108,2067,22544.0,,Baisers de Sonora,30.0,Album,,Monplaisir,320000.0,,161.0,,"[17, 18, 38]","[17, 18, 1235, 38]",CC0 1.0 Universal,14.0,"['royalty free music', 'death country', 'folk', 'music for video', 'dark americana', 'gothic country', 'soundtrack', 'psych folk', 'savage detectives']",All that begins in comedy ends in tragedy
19109,2068,22544.0,,Baisers de Sonora,30.0,Album,,Monplaisir,320000.0,,441.0,,"[17, 18, 38]","[17, 18, 1235, 38]",CC0 1.0 Universal,1.0,"['royalty free music', 'death country', 'folk', 'music for video', 'dark americana', 'gothic country', 'soundtrack', 'psych folk', 'savage detectives']",Lupe
19110,2069,22544.0,,Baisers de Sonora,30.0,Album,,Monplaisir,320000.0,,101.0,,"[17, 18, 38]","[17, 18, 1235, 38]",CC0 1.0 Universal,3.0,"['royalty free music', 'death country', 'folk', 'music for video', 'dark americana', 'gothic country', 'soundtrack', 'psych folk', 'savage detectives']",Sonora
