,Unnamed: 0,id,producer,title,tracks,type,associated_labels,name,bit_rate,composer,duration,genre_top,genres,genres_all,license,number,tags.2,title.1
19411,8598,22780.0,Fleslit,Journey,18.0,Album,,Fleslit,320000.0,,187.0,Hip-Hop,"[21, 539, 811]","[811, 539, 21]",Attribution,10.0,"['fleslit', 'trap beat free use', 'trap beat free dl', 'trap beat free download', 'trap beat free for profit use', 'trap beat freestyle', 'trap beat free', 'trap beat music', 'trap beat', 'journey instrumental music', 'trap beat free 2017', 'trap beat hard rap instrumental', 'journey beats', 'journey instrumental songs', 'trap beat free 2016', 'trap beat instrumental', 'journey instrumental', 'journey', 'journey type beat', 'journey full album', 'journey type songs']",HK Stuntin
19412,8599,22780.0,Fleslit,Journey,18.0,Album,,Fleslit,320000.0,,178.0,Hip-Hop,"[21, 539, 811]","[811, 539, 21]",Attribution,11.0,"['fleslit', 'trap beat free use', 'trap beat free dl', 'trap beat free download', 'trap beat free for profit use', 'trap beat freestyle', 'trap beat free', 'trap beat music', 'trap beat', 'journey instrumental music', 'trap beat free 2017', 'trap beat hard rap instrumental', 'journey beats', 'journey instrumental songs', 'trap beat free 2016', 'trap beat instrumental', 'journey instrumental', 'journey', 'journey type beat', 'journey full album', 'journey type songs']",Immortal
19413,8600,22780.0,Fleslit,Journey,18.0,Album,,Fleslit,320000.0,,202.0,Hip-Hop,"[21, 539, 811]","[811, 539, 21]",Attribution,12.0,"['fleslit', 'trap beat free use', 'trap beat free dl', 'trap beat free download', 'trap beat free for profit use', 'trap beat freestyle', 'trap beat free', 'trap beat music', 'trap beat', 'journey instrumental music', 'trap beat free 2017', 'trap beat hard rap instrumental', 'journey beats', 'journey instrumental songs', 'trap beat free 2016', 'trap beat instrumental', 'journey instrumental', 'journey', 'journey type beat', 'journey full album', 'journey type songs']",In It to Win It
19414,8601,22780.0,Fleslit,Journey,18.0,Album,,Fleslit,320000.0,,211.0,Hip-Hop,"[21, 539, 811]","[811, 539, 21]",Attribution,13.0,"['fleslit', 'trap beat free use', 'trap beat free dl', 'trap beat free download', 'trap beat free for profit use', 'trap beat freestyle', 'trap beat free', 'trap beat music', 'trap beat', 'journey instrumental music', 'trap beat free 2017', 'trap beat hard rap instrumental', 'journey beats', 'journey instrumental songs', 'trap beat free 2016', 'trap beat instrumental', 'journey instrumental', 'journey', 'journey type beat', 'journey full album', 'journey type songs']",L's
19415,8602,22780.0,Fleslit,Journey,18.0,Album,,Fleslit,320000.0,,265.0,Hip-Hop,"[21, 539, 811]","[811, 539, 21]",Attribution,14.0,"['fleslit', 'trap beat free use', 'trap beat free dl', 'trap beat free download', 'trap beat free for profit use', 'trap beat freestyle', 'trap beat free', 'trap beat music', 'trap beat', 'journey instrumental music', 'trap beat free 2017', 'trap beat hard rap instrumental', 'journey beats', 'journey instrumental songs', 'trap beat free 2016', 'trap beat instrumental', 'journey instrumental', 'journey', 'journey type beat', 'journey full album', 'journey type songs']",Calm Flight
19416,8603,22780.0,Fleslit,Journey,18.0,Album,,Fleslit,320000.0,,212.0,Hip-Hop,"[21, 539, 811]","[811, 539, 21]",Attribution,15.0,"['fleslit', 'trap beat free use', 'trap beat free dl', 'trap beat free download', 'trap beat free for profit use', 'trap beat freestyle', 'trap beat free', 'trap beat music', 'trap beat', 'journey instrumental music', 'trap beat free 2017', 'trap beat hard rap instrumental', 'journey beats', 'journey instrumental songs', 'trap beat free 2016', 'trap beat instrumental', 'journey instrumental', 'journey', 'journey type beat', 'journey full album', 'journey type songs']",Yummy
19417,8604,22780.0,Fleslit,Journey,18.0,Album,,Fleslit,320000.0,,196.0,Hip-Hop,"[21, 539, 811]","[811, 539, 21]",Attribution,16.0,"['fleslit', 'trap beat free use', 'trap beat free dl', 'trap beat free download', 'trap beat free for profit use', 'trap beat freestyle', 'trap beat free', 'trap beat music', 'trap beat', 'journey instrumental music', 'trap beat free 2017', 'trap beat hard rap instrumental', 'journey beats', 'journey instrumental songs', 'trap beat free 2016', 'trap beat instrumental', 'journey instrumental', 'journey', 'journey type beat', 'journey full album', 'journey type songs']",12:01 AM
19418,8605,22780.0,Fleslit,Journey,18.0,Album,,Fleslit,320000.0,,194.0,Hip-Hop,"[21, 539, 811]","[811, 539, 21]",Attribution,17.0,"['fleslit', 'trap beat free use', 'trap beat free dl', 'trap beat free download', 'trap beat free for profit use', 'trap beat freestyle', 'trap beat free', 'trap beat music', 'trap beat', 'journey instrumental music', 'trap beat free 2017', 'trap beat hard rap instrumental', 'journey beats', 'journey instrumental songs', 'trap beat free 2016', 'trap beat instrumental', 'journey instrumental', 'journey', 'journey type beat', 'journey full album', 'journey type songs']",MIA
19419,8606,22780.0,Fleslit,Journey,18.0,Album,,Fleslit,320000.0,,162.0,Hip-Hop,"[21, 539, 811]","[811, 539, 21]",Attribution,18.0,"['fleslit', 'trap beat free use', 'trap beat free dl', 'trap beat free download', 'trap beat free for profit use', 'trap beat freestyle', 'trap beat free', 'trap beat music', 'trap beat', 'journey instrumental music', 'trap beat free 2017', 'trap beat hard rap instrumental', 'journey beats', 'journey instrumental songs', 'trap beat free 2016', 'trap beat instrumental', 'journey instrumental', 'journey', 'journey type beat', 'journey full album', 'journey type songs']",A1 Symphony
19437,8607,-1.0,,,-1.0,,,Greg Atkinson,320000.0,,216.0,,[],[],Attribution,1.0,[],Someone Fall In
19446,8608,22793.0,Ivy,The Path,7.0,Album,,Syntactic,320000.0,,405.0,,"[15, 362]","[362, 10, 15]",Attribution,1.0,['era 1'],The Path
19447,8609,22793.0,Ivy,The Path,7.0,Album,,Syntactic,320000.0,,248.0,,"[15, 362]","[362, 10, 15]",Attribution,2.0,['era 1'],Time Again
19448,8610,22793.0,Ivy,The Path,7.0,Album,,Syntactic,320000.0,,208.0,,"[15, 362]","[362, 10, 15]",Attribution,3.0,['era 1'],My Way
19449,8611,22793.0,Ivy,The Path,7.0,Album,,Syntactic,320000.0,,256.0,,"[15, 362]","[362, 10, 15]",Attribution,4.0,['era 1'],Rem(a)inders
19450,8612,22793.0,Ivy,The Path,7.0,Album,,Syntactic,320000.0,,272.0,,"[15, 362]","[362, 10, 15]",Attribution,5.0,['era 1'],Traceline
19451,8613,22793.0,Ivy,The Path,7.0,Album,,Syntactic,320000.0,,288.0,,"[15, 362]","[362, 10, 15]",Attribution,6.0,['era 1'],The New Circle
19452,8614,22793.0,Ivy,The Path,7.0,Album,,Syntactic,320000.0,,208.0,,"[15, 362]","[362, 10, 15]",Attribution,7.0,['era 1'],Clockwork (Outro)
19455,8615,22796.0,,Услышимя,15.0,Album,,Kosta T,320000.0,konstantin trokai,145.0,,"[1, 18, 33, 38, 49, 94, 107, 125, 250, 514, 659, 1235]","[1, 33, 514, 5, 38, 107, 17, 18, 1235, 49, 659, 250, 125, 94]",Attribution,1.0,[],Слава Богу
19456,8616,22796.0,,Услышимя,15.0,Album,,Kosta T,320000.0,konstantin trokai,421.0,,"[1, 18, 33, 38, 49, 94, 107, 125, 250, 514, 659, 1235]","[1, 33, 514, 5, 38, 107, 17, 18, 1235, 49, 659, 250, 125, 94]",Attribution,2.0,[],Никогда есть всё воочию увиденное и нет конца этому
19457,8617,22796.0,,Услышимя,15.0,Album,,Kosta T,320000.0,konstantin trokai,355.0,,"[1, 18, 33, 38, 49, 94, 107, 125, 250, 514, 659, 1235]","[1, 33, 514, 5, 38, 107, 17, 18, 1235, 49, 659, 250, 125, 94]",Attribution,3.0,[],Спокойствие храни
19458,8618,22796.0,,Услышимя,15.0,Album,,Kosta T,320000.0,konstantin trokai,213.0,,"[1, 18, 33, 38, 49, 94, 107, 125, 250, 514, 659, 1235]","[1, 33, 514, 5, 38, 107, 17, 18, 1235, 49, 659, 250, 125, 94]",Attribution,4.0,[],Лишнее слово
19459,8619,22796.0,,Услышимя,15.0,Album,,Kosta T,320000.0,konstantin trokai,315.0,,"[1, 18, 33, 38, 49, 94, 107, 125, 250, 514, 659, 1235]","[1, 33, 514, 5, 38, 107, 17, 18, 1235, 49, 659, 250, 125, 94]",Attribution,5.0,[],Услыши мя
19460,8620,22796.0,,Услышимя,15.0,Album,,Kosta T,320000.0,konstantin trokai,311.0,,"[1, 18, 33, 38, 49, 94, 107, 125, 250, 514, 659, 1235]","[1, 33, 514, 5, 38, 107, 17, 18, 1235, 49, 659, 250, 125, 94]",Attribution,6.0,[],Всё дано
19461,8621,22796.0,,Услышимя,15.0,Album,,Kosta T,320000.0,konstantin trokai,312.0,,"[1, 18, 33, 38, 49, 94, 107, 125, 250, 514, 659, 1235]","[1, 33, 514, 5, 38, 107, 17, 18, 1235, 49, 659, 250, 125, 94]",Attribution,7.0,[],светит
19462,8622,22796.0,,Услышимя,15.0,Album,,Kosta T,320000.0,konstantin trokai,150.0,,"[1, 18, 33, 38, 49, 94, 107, 125, 250, 514, 659, 1235]","[1, 33, 514, 5, 38, 107, 17, 18, 1235, 49, 659, 250, 125, 94]",Attribution,8.0,[],инфа
19463,8623,22796.0,,Услышимя,15.0,Album,,Kosta T,320000.0,konstantin trokai,305.0,,"[1, 18, 33, 38, 49, 94, 107, 125, 250, 514, 659, 1235]","[1, 33, 514, 5, 38, 107, 17, 18, 1235, 49, 659, 250, 125, 94]",Attribution,9.0,[],не клеится
19464,8624,22796.0,,Услышимя,15.0,Album,,Kosta T,320000.0,konstantin trokai,315.0,,"[1, 18, 33, 38, 49, 94, 107, 125, 250, 514, 659, 1235]","[1, 33, 514, 5, 38, 107, 17, 18, 1235, 49, 659, 250, 125, 94]",Attribution,10.0,[],Приход
19465,8625,22796.0,,Услышимя,15.0,Album,,Kosta T,320000.0,konstantin trokai,319.0,,"[1, 18, 33, 38, 49, 94, 107, 125, 250, 514, 659, 1235]","[1, 33, 514, 5, 38, 107, 17, 18, 1235, 49, 659, 250, 125, 94]",Attribution,11.0,[],День Сурка
19466,8626,22796.0,,Услышимя,15.0,Album,,Kosta T,320000.0,konstantin trokai,305.0,,"[1, 18, 33, 38, 49, 94, 107, 125, 250, 514, 659, 1235]","[1, 33, 514, 5, 38, 107, 17, 18, 1235, 49, 659, 250, 125, 94]",Attribution,13.0,[],трепет
19467,8627,22796.0,,Услышимя,15.0,Album,,Kosta T,320000.0,konstantin trokai,282.0,,"[1, 18, 33, 38, 49, 94, 107, 125, 250, 514, 659, 1235]","[1, 33, 514, 5, 38, 107, 17, 18, 1235, 49, 659, 250, 125, 94]",Attribution,14.0,[],всё кончено...
19468,8628,22796.0,,Услышимя,15.0,Album,,Kosta T,320000.0,konstantin trokai,319.0,,"[1, 18, 33, 38, 49, 94, 107, 125, 250, 514, 659, 1235]","[1, 33, 514, 5, 38, 107, 17, 18, 1235, 49, 659, 250, 125, 94]",Attribution,15.0,[],радзатебя
19469,8629,22796.0,,Услышимя,15.0,Album,,Kosta T feat. Julia Stratulat,320000.0,konstantin trokai,868.0,,"[1, 18, 33, 38, 49, 94, 107, 125, 250, 514, 659, 1235]","[1, 33, 514, 5, 38, 107, 17, 18, 1235, 49, 659, 250, 125, 94]",Attribution,12.0,[],Бред сивой кобылы
19470,8630,22797.0,,засыпай,15.0,Album,,Kosta T,320000.0,konstantin trokai,359.0,,"[1, 18, 38, 49, 107, 125, 250, 514, 659, 1235]","[1, 514, 5, 38, 107, 49, 18, 1235, 17, 659, 250, 125]",Attribution,1.0,[],засыпай
19471,8631,22797.0,,засыпай,15.0,Album,,Kosta T,320000.0,konstantin trokai,359.0,,"[1, 18, 38, 49, 107, 125, 250, 514, 659, 1235]","[1, 514, 5, 38, 107, 49, 18, 1235, 17, 659, 250, 125]",Attribution,2.0,[],поезжай-ка домой
19472,8632,22797.0,,засыпай,15.0,Album,,Kosta T,320000.0,konstantin trokai,309.0,,"[1, 18, 38, 49, 107, 125, 250, 514, 659, 1235]","[1, 514, 5, 38, 107, 49, 18, 1235, 17, 659, 250, 125]",Attribution,6.0,[],метель
19473,8633,22797.0,,засыпай,15.0,Album,,Kosta T,320000.0,konstantin trokai,183.0,,"[1, 18, 38, 49, 107, 125, 250, 514, 659, 1235]","[1, 514, 5, 38, 107, 49, 18, 1235, 17, 659, 250, 125]",Attribution,7.0,[],инь
19474,8634,22797.0,,засыпай,15.0,Album,,Kosta T,320000.0,konstantin trokai,210.0,,"[1, 18, 38, 49, 107, 125, 250, 514, 659, 1235]","[1, 514, 5, 38, 107, 49, 18, 1235, 17, 659, 250, 125]",Attribution,12.0,[],как день
19475,8635,22797.0,,засыпай,15.0,Album,,Kosta T,320000.0,konstantin trokai,311.0,,"[1, 18, 38, 49, 107, 125, 250, 514, 659, 1235]","[1, 514, 5, 38, 107, 49, 18, 1235, 17, 659, 250, 125]",Attribution,13.0,[],только для тебя
19476,8636,22797.0,,засыпай,15.0,Album,,Kosta T,320000.0,konstantin trokai,311.0,,"[1, 18, 38, 49, 107, 125, 250, 514, 659, 1235]","[1, 514, 5, 38, 107, 49, 18, 1235, 17, 659, 250, 125]",Attribution,14.0,[],сэнс оф вуман
19479,8637,22275.0,,SGONS,3.0,,,PC-ONE,192000.0,,260.0,,"[15, 41]","[41, 38, 15]",Attribution,3.0,[],Children Of The Son
19486,8638,22295.0,,PC-ONE SGONS (Instrumentals),3.0,,,PC-ONE,192000.0,,260.0,,"[15, 41]","[41, 38, 15]",Attribution,3.0,[],Children Of The Son (Instrumental Acoustic)
19494,2143,22816.0,,Space Porn,9.0,,,Monplaisir,320000.0,,237.0,,"[12, 32, 359]","[32, 12, 38, 359]",CC0 1.0 Universal,1.0,"['reverb', 'instrumental', 'noisy', 'royalty free music', 'ambiant', 'distorsion', 'creative commons 0', 'pop', 'shoegaze', 'shoegazing', 'noise rock', 'shoegazer', 'stargaze']",Yellow Star
19495,2144,22816.0,,Space Porn,9.0,,,Monplaisir,320000.0,,156.0,,"[12, 32, 359]","[32, 12, 38, 359]",CC0 1.0 Universal,2.0,"['reverb', 'instrumental', 'noisy', 'royalty free music', 'ambiant', 'distorsion', 'creative commons 0', 'pop', 'shoegaze', 'shoegazing', 'noise rock', 'shoegazer', 'stargaze']","Love is love, You is love"
19496,2145,22816.0,,Space Porn,9.0,,,Monplaisir,320000.0,,189.0,,"[12, 32, 359]","[32, 12, 38, 359]",CC0 1.0 Universal,3.0,"['reverb', 'instrumental', 'noisy', 'royalty free music', 'ambiant', 'distorsion', 'creative commons 0', 'pop', 'shoegaze', 'shoegazing', 'noise rock', 'shoegazer', 'stargaze']",Super Ray
19497,2146,22816.0,,Space Porn,9.0,,,Monplaisir,320000.0,,119.0,,"[12, 32, 359]","[32, 12, 38, 359]",CC0 1.0 Universal,4.0,"['reverb', 'instrumental', 'noisy', 'royalty free music', 'ambiant', 'distorsion', 'creative commons 0', 'pop', 'shoegaze', 'shoegazing', 'noise rock', 'shoegazer', 'stargaze']",Protect
19498,2147,22816.0,,Space Porn,9.0,,,Monplaisir,320000.0,,225.0,,"[12, 32, 359]","[32, 12, 38, 359]",CC0 1.0 Universal,5.0,"['reverb', 'instrumental', 'noisy', 'royalty free music', 'ambiant', 'distorsion', 'creative commons 0', 'pop', 'shoegaze', 'shoegazing', 'noise rock', 'shoegazer', 'stargaze']",Overdriven Rain
19499,2148,22816.0,,Space Porn,9.0,,,Monplaisir,320000.0,,66.0,,"[12, 32, 359]","[32, 12, 38, 359]",CC0 1.0 Universal,6.0,"['reverb', 'instrumental', 'noisy', 'royalty free music', 'ambiant', 'distorsion', 'creative commons 0', 'pop', 'shoegaze', 'shoegazing', 'noise rock', 'shoegazer', 'stargaze']",Lonely Planet
19500,2149,22816.0,,Space Porn,9.0,,,Monplaisir,320000.0,,308.0,,"[12, 32, 359]","[32, 12, 38, 359]",CC0 1.0 Universal,7.0,"['reverb', 'instrumental', 'noisy', 'royalty free music', 'ambiant', 'distorsion', 'creative commons 0', 'pop', 'shoegaze', 'shoegazing', 'noise rock', 'shoegazer', 'stargaze']",Dance
19501,2150,22816.0,,Space Porn,9.0,,,Monplaisir,320000.0,,268.0,,"[12, 32, 359]","[32, 12, 38, 359]",CC0 1.0 Universal,8.0,"['reverb', 'instrumental', 'noisy', 'royalty free music', 'ambiant', 'distorsion', 'creative commons 0', 'pop', 'shoegaze', 'shoegazing', 'noise rock', 'shoegazer', 'stargaze']",Stargazer
19502,2151,22816.0,,Space Porn,9.0,,,Monplaisir,320000.0,,185.0,,"[12, 32, 359]","[32, 12, 38, 359]",CC0 1.0 Universal,9.0,"['reverb', 'instrumental', 'noisy', 'royalty free music', 'ambiant', 'distorsion', 'creative commons 0', 'pop', 'shoegaze', 'shoegazing', 'noise rock', 'shoegazer', 'stargaze']",Breakdown
19503,8639,22819.0,,Shiver,1.0,Album,,Mike B. Fort,320000.0,,225.0,,"[10, 15, 468]","[10, 468, 15]",Attribution,1.0,[],Shiver
19504,8640,-1.0,,,-1.0,,,Michett,320000.0,,221.0,Electronic,"[15, 296]","[296, 15]",Attribution,1.0,[],Howl
19505,8641,-1.0,,,-1.0,,,Michett,320000.0,,321.0,Electronic,"[15, 296]","[296, 15]",Attribution,1.0,[],Drop
19512,8642,22836.0,Ryan Claus,The Jewel and Me,6.0,Album,,Little Glass Men,192000.0,,214.0,,"[15, 1235]","[1235, 15]",Attribution,6.0,"['beat', 'sitar', 'chill']",And the Pendulum Swings
19513,8643,22836.0,Ryan Claus,The Jewel and Me,6.0,Album,,Little Glass Men,192000.0,Ryan Claus,252.0,,"[15, 1235]","[1235, 15]",Attribution,3.0,"['beat', 'sitar', 'chill']",Elephant Sphere
19514,8644,22836.0,Ryan Claus,The Jewel and Me,6.0,Album,,Little Glass Men,192000.0,Ryan Claus,380.0,,"[15, 1235]","[1235, 15]",Attribution,1.0,"['beat', 'sitar', 'chill']",Moon Shadow
19515,8645,22836.0,Ryan Claus,The Jewel and Me,6.0,Album,,Little Glass Men,192000.0,Ryan Claus,286.0,,"[15, 1235]","[1235, 15]",Attribution,5.0,"['beat', 'sitar', 'chill']",The Jewel and Me
19516,8646,22836.0,Ryan Claus,The Jewel and Me,6.0,Album,,Little Glass Men,192000.0,Ryan Claus,318.0,,"[15, 1235]","[1235, 15]",Attribution,2.0,"['beat', 'sitar', 'chill']",The Magic Bullet
19517,8647,22836.0,Ryan Claus,The Jewel and Me,6.0,Album,,Little Glass Men,192000.0,Ryan Claus,324.0,,"[15, 1235]","[1235, 15]",Attribution,4.0,"['beat', 'sitar', 'chill']",Thru the Americas
19518,8648,22838.0,,Future Shapes,9.0,Album,,Little Glass Men,192000.0,Ryan Claus,335.0,,"[15, 296, 1235]","[296, 1235, 15]",Attribution,3.0,[],Apache Force
19519,8649,22838.0,,Future Shapes,9.0,Album,,Little Glass Men,192000.0,Ryan Claus,234.0,,"[15, 296, 1235]","[296, 1235, 15]",Attribution,8.0,[],Colleen
19520,8650,22838.0,,Future Shapes,9.0,Album,,Little Glass Men,192000.0,Ryan Claus,197.0,,"[15, 296, 1235]","[296, 1235, 15]",Attribution,4.0,[],Euro Knallers
19521,8651,22838.0,,Future Shapes,9.0,Album,,Little Glass Men,192000.0,Ryan Claus,387.0,,"[15, 296, 1235]","[296, 1235, 15]",Attribution,2.0,[],Here Comes Danger
19522,8652,22838.0,,Future Shapes,9.0,Album,,Little Glass Men,192000.0,Ryan Claus,144.0,,"[15, 296, 1235]","[296, 1235, 15]",Attribution,7.0,[],Mono Oposite
19523,8653,22838.0,,Future Shapes,9.0,Album,,Little Glass Men,192000.0,Ryan Claus,244.0,,"[15, 296, 1235]","[296, 1235, 15]",Attribution,6.0,[],Polybear
19524,8654,22838.0,,Future Shapes,9.0,Album,,Little Glass Men,192000.0,Ryan Claus,247.0,,"[15, 296, 1235]","[296, 1235, 15]",Attribution,5.0,[],Rewind
19525,8655,22838.0,,Future Shapes,9.0,Album,,Little Glass Men,192000.0,Ryan Claus,429.0,,"[15, 296, 1235]","[296, 1235, 15]",Attribution,9.0,[],Sector Vector
19526,8656,22838.0,,Future Shapes,9.0,Album,,Little Glass Men,192000.0,Ryan Claus,236.0,,"[15, 296, 1235]","[296, 1235, 15]",Attribution,1.0,[],Waiting for Gyrotron
19527,8657,22839.0,,Simplify,13.0,Album,,Little Glass Men,192000.0,,234.0,,"[15, 400, 1235]","[400, 1235, 182, 15]",Attribution,7.0,"['music for video', 'triphop', 'instrumental']",Break
19528,8658,22839.0,,Simplify,13.0,Album,,Little Glass Men,192000.0,,194.0,,"[15, 400, 1235]","[400, 1235, 182, 15]",Attribution,9.0,"['music for video', 'triphop', 'instrumental']",Black Keys
19529,8659,22839.0,,Simplify,13.0,Album,,Little Glass Men,192000.0,,196.0,,"[15, 400, 1235]","[400, 1235, 182, 15]",Attribution,13.0,"['music for video', 'triphop', 'instrumental']",Caterpillar
19530,8660,22839.0,,Simplify,13.0,Album,,Little Glass Men,192000.0,,276.0,,"[15, 400, 1235]","[400, 1235, 182, 15]",Attribution,2.0,"['music for video', 'triphop', 'instrumental']",Cloud Launching
19531,8661,22839.0,,Simplify,13.0,Album,,Little Glass Men,192000.0,,185.0,,"[15, 400, 1235]","[400, 1235, 182, 15]",Attribution,11.0,"['music for video', 'triphop', 'instrumental']",The Dweller on Coyote Hill
19532,8662,22839.0,,Simplify,13.0,Album,,Little Glass Men,192000.0,,223.0,,"[15, 400, 1235]","[400, 1235, 182, 15]",Attribution,4.0,"['music for video', 'triphop', 'instrumental']",Mai Tai Beach
19533,8663,22839.0,,Simplify,13.0,Album,,Little Glass Men,192000.0,,156.0,,"[15, 400, 1235]","[400, 1235, 182, 15]",Attribution,6.0,"['music for video', 'triphop', 'instrumental']",The Ombak
19534,8664,22839.0,,Simplify,13.0,Album,,Little Glass Men,192000.0,,183.0,,"[15, 400, 1235]","[400, 1235, 182, 15]",Attribution,3.0,"['music for video', 'triphop', 'instrumental']",Procreation
19535,8665,22839.0,,Simplify,13.0,Album,,Little Glass Men,192000.0,,204.0,,"[15, 400, 1235]","[400, 1235, 182, 15]",Attribution,1.0,"['music for video', 'triphop', 'instrumental']",Simplify
19536,8666,22839.0,,Simplify,13.0,Album,,Little Glass Men,192000.0,,212.0,,"[15, 400, 1235]","[400, 1235, 182, 15]",Attribution,12.0,"['music for video', 'triphop', 'instrumental']",Sub Aqueonic
19537,8667,22839.0,,Simplify,13.0,Album,,Little Glass Men,192000.0,,260.0,,"[15, 400, 1235]","[400, 1235, 182, 15]",Attribution,8.0,"['music for video', 'triphop', 'instrumental']",The Atmosphere
19538,8668,22839.0,,Simplify,13.0,Album,,Little Glass Men,192000.0,,216.0,,"[15, 400, 1235]","[400, 1235, 182, 15]",Attribution,10.0,"['music for video', 'triphop', 'instrumental']",The Great Society
19539,8669,22839.0,,Simplify,13.0,Album,,Little Glass Men,192000.0,,193.0,,"[15, 400, 1235]","[400, 1235, 182, 15]",Attribution,5.0,"['music for video', 'triphop', 'instrumental']",Tidal Basin Corporation
19540,8670,22840.0,,The Age of Insignificance,14.0,Album,,Little Glass Men,192000.0,,224.0,,"[15, 400, 1235]","[400, 1235, 182, 15]",Attribution,4.0,"['instrumental', 'music for video', 'tracks to sync']",The Age of Insignificance
19541,8671,22840.0,,The Age of Insignificance,14.0,Album,,Little Glass Men,192000.0,,276.0,,"[15, 400, 1235]","[400, 1235, 182, 15]",Attribution,12.0,"['instrumental', 'music for video', 'tracks to sync']",Black Riders Anthem
19542,8672,22840.0,,The Age of Insignificance,14.0,Album,,Little Glass Men,192000.0,,126.0,,"[15, 400, 1235]","[400, 1235, 182, 15]",Attribution,1.0,"['instrumental', 'music for video', 'tracks to sync']",Conviction
19543,8673,22840.0,,The Age of Insignificance,14.0,Album,,Little Glass Men,192000.0,,169.0,,"[15, 400, 1235]","[400, 1235, 182, 15]",Attribution,2.0,"['instrumental', 'music for video', 'tracks to sync']",I Dare You
19544,8674,22840.0,,The Age of Insignificance,14.0,Album,,Little Glass Men,160000.0,,230.0,,"[15, 400, 1235]","[400, 1235, 182, 15]",Attribution,5.0,"['instrumental', 'music for video', 'tracks to sync']",Logrhythm
19545,8675,22840.0,,The Age of Insignificance,14.0,Album,,Little Glass Men,192000.0,,260.0,,"[15, 400, 1235]","[400, 1235, 182, 15]",Attribution,11.0,"['instrumental', 'music for video', 'tracks to sync']",Lost Forever
19546,8676,22840.0,,The Age of Insignificance,14.0,Album,,Little Glass Men,192000.0,,191.0,,"[15, 400, 1235]","[400, 1235, 182, 15]",Attribution,8.0,"['instrumental', 'music for video', 'tracks to sync']",Meet the Filter
19547,8677,22840.0,,The Age of Insignificance,14.0,Album,,Little Glass Men,192000.0,,260.0,,"[15, 400, 1235]","[400, 1235, 182, 15]",Attribution,13.0,"['instrumental', 'music for video', 'tracks to sync']",No Particular Reason
19548,8678,22840.0,,The Age of Insignificance,14.0,Album,,Little Glass Men,192000.0,,288.0,,"[15, 400, 1235]","[400, 1235, 182, 15]",Attribution,14.0,"['instrumental', 'music for video', 'tracks to sync']",Open Door
19549,8679,22840.0,,The Age of Insignificance,14.0,Album,,Little Glass Men,192000.0,,488.0,,"[15, 400, 1235]","[400, 1235, 182, 15]",Attribution,6.0,"['instrumental', 'music for video', 'tracks to sync']",Poolside
19550,8680,22840.0,,The Age of Insignificance,14.0,Album,,Little Glass Men,192000.0,,230.0,,"[15, 400, 1235]","[400, 1235, 182, 15]",Attribution,10.0,"['instrumental', 'music for video', 'tracks to sync']",Rewire Your Cables
19551,8681,22840.0,,The Age of Insignificance,14.0,Album,,Little Glass Men,192000.0,,151.0,,"[15, 400, 1235]","[400, 1235, 182, 15]",Attribution,7.0,"['instrumental', 'music for video', 'tracks to sync']",Spray paint it Gold
19552,8682,22840.0,,The Age of Insignificance,14.0,Album,,Little Glass Men,192000.0,,204.0,,"[15, 400, 1235]","[400, 1235, 182, 15]",Attribution,3.0,"['instrumental', 'music for video', 'tracks to sync']",The Meadow
19553,8683,22840.0,,The Age of Insignificance,14.0,Album,,Little Glass Men,192000.0,,260.0,,"[15, 400, 1235]","[400, 1235, 182, 15]",Attribution,9.0,"['instrumental', 'music for video', 'tracks to sync']",The Renaissance Man
19556,8684,21144.0,Andy G. Cohen,MUL / DIV,8.0,Album,,Andy G. Cohen,320000.0,Andy G. Cohen,136.0,,"[26, 66, 98, 1235]","[66, 98, 12, 1235, 26]",Attribution,4.0,"['background music', 'emotional', 'art rock', 'post rock', 'melancholy', 'music for film', 'guitar', 'instrumental', 'relaxing']",Xi
19557,8685,22307.0,,SGONS,4.0,,,Pipe Choir,192000.0,,355.0,,"[12, 42, 107]","[42, 107, 12, 15, 1235]",Attribution,3.0,[],Children Of The Son
19558,8686,22849.0,,Absent Minded,1.0,Album,"Coldharvest US 
Cellar Door Tapes",Rest You Sleeping Giant,320000.0,,2172.0,,"[47, 107]","[1235, 107, 38, 47]",Attribution,1.0,"['drone', 'soundscape', 'soundtrack', 'ambient', 'shoegaze']",Absent Minded
19559,8687,22343.0,,SGONS Instrumentals,4.0,,,Pipe Choir,192000.0,,355.0,,"[12, 42, 107]","[42, 107, 12, 15, 1235]",Attribution,3.0,[],Children Of The Son Instrumental
19560,2152,22852.0,,A Monplaisir Best-Of ! Let's hear that crap.,41.0,,,Alpha Hydrae,320000.0,,221.0,,"[12, 32, 38]","[32, 12, 38]",CC0 1.0 Universal,7.0,"['alternative rock', 'folk', 'musique libre', 'alt rock', 'royalty free music', 'autoproduction', 'free to use', 'alt folk', 'free music', 'self production', 'best of', 'diy', 'experimental', 'noise rock', 'rock', 'noise']",Feet gone wild
